ts_code,trade_date,turnover_rate,turnover_rate_f,volume_ratio,total_mv,float_mv
002810.SZ,20260225,5.2627,8.3258,,686579.8657,
605080.SH,20260225,0.9186,2.7277,,365599.9897,
300590.SZ,20260225,1.8039,2.5473,,585934.9434,
300697.SZ,20260225,10.8571,13.9685,,822881.28,
300400.SZ,20260225,2.4938,3.735,,524314.3538,
600365.SH,20260225,1.6922,2.1174,,145743.63,
603606.SH,20260225,1.0107,1.7079,,3972931.6809,
002140.SZ,20260225,2.1932,6.8472,,863776.9238,
002472.SZ,20260225,2.1387,2.4753,,3607305.8187,
300751.SZ,20260225,5.5972,7.1644,,7680843.6149,
002200.SZ,20260225,0.5932,1.2739,,320750.2881,
002068.SZ,20260225,3.9258,7.4606,,720638.2921,
920496.BJ,20260225,2.1373,3.0773,,173522.6,
002128.SZ,20260225,0.6483,1.519,,6558844.0405,
002236.SZ,20260225,2.0642,2.371,,6251409.1017,
688802.SH,20260225,4.1615,4.1615,,20804399.8,
300254.SZ,20260225,8.111,8.3062,,319111.2695,
603486.SH,20260225,0.9369,2.8421,,4191390.2554,
301288.SZ,20260225,0.6236,1.2016,,212563.68,
301118.SZ,20260225,11.9322,26.2486,,318137.0068,
300597.SZ,20260225,2.4885,3.0233,,276931.1505,
002161.SZ,20260225,3.1702,3.7347,,660603.3582,
688217.SH,20260225,0.7267,1.2258,,176225.3519,
601088.SH,20260225,0.1387,0.8543,,83805417.1702,
603638.SH,20260225,1.6668,6.0129,,2061100.2488,
600860.SH,20260225,7.0598,15.8081,,769765.2991,
603317.SH,20260225,0.7819,2.8169,,1408617.6725,
600765.SH,20260225,4.4231,6.8017,,3399912.0662,
603282.SH,20260225,2.4514,2.4514,,292664.34,
600729.SH,20260225,1.7729,1.8603,,1056206.4786,
300467.SZ,20260225,2.3654,2.43,,691709.4694,
002529.SZ,20260225,2.6519,3.0943,,180440.0,
300928.SZ,20260225,2.466,2.8651,,269040.0,
300773.SZ,20260225,10.0135,13.7421,,2170778.5129,
003000.SZ,20260225,1.0704,1.4414,,509961.2938,
920402.BJ,20260225,2.371,4.7752,,450338.0915,
001236.SZ,20260225,1.5521,4.3167,,1026925.5558,
688653.SH,20260225,2.2993,2.2993,,609128.8,
002179.SZ,20260225,1.2165,2.2666,,7460550.6381,
688222.SH,20260225,2.0507,3.7795,,1186012.8,
601702.SH,20260225,1.1507,3.8355,,2378499.8892,
603373.SH,20260225,7.4412,10.9353,,473333.3346,
300421.SZ,20260225,4.8704,5.5261,,816228.6236,
600755.SH,20260225,1.1015,1.8054,,1425793.2717,
600415.SH,20260225,0.8312,2.0302,,8230822.3982,
600486.SH,20260225,1.5965,2.7311,,3099927.8409,
002513.SZ,20260225,7.0557,9.131,,289958.551,
300682.SZ,20260225,2.6442,4.3457,,1940824.4778,
002714.SZ,20260225,0.7446,1.1707,,25694781.0898,
688419.SH,20260225,5.0101,9.6887,,571269.1733,
300225.SZ,20260225,2.0714,2.4314,,241042.8021,
